MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
60,60.0,8238,0,0,5,4,1997,3,4,4,3,2,700.0,0.0,813.0,0,4,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,6,5,1997.0,0,400.0,5,5,2,421,72,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,74.2072072072072,13041,1,0,5,4,1995,3,2,4,3,6,0.0,0.0,781.0,2,4,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,6,5,1995.0,0,423.0,5,5,2,0,84,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,54.0,9783,0,0,5,4,1996,3,2,4,3,6,0.0,0.0,821.0,2,4,821,955,0,1776,0.0,0.0,2,1,3,1,3,7,6,5,1996.0,0,443.0,5,5,2,286,116,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
60,50.0,13128,0,0,7,4,2005,2,2,4,3,6,0.0,0.0,1074.0,0,4,1074,990,0,2064,0.0,0.0,2,1,4,1,2,7,6,2,2005.0,0,527.0,5,5,2,0,119,0,0,0,0,0,1,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,42.0,13751,0,0,6,4,2005,2,2,4,0,2,60.0,0.0,1700.0,0,4,1700,512,0,2212,1.0,0.0,2,1,3,1,2,9,6,2,2006.0,0,773.0,5,5,2,237,38,0,0,115,0,0,5,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
160,68.0,13108,0,0,7,4,1994,2,2,4,3,6,0.0,0.0,2062.0,0,4,2079,608,0,2687,0.0,0.0,2,1,4,1,2,9,6,3,1994.0,0,618.0,5,5,2,168,12,0,0,0,0,0,12,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,74.2072072072072,8076,0,0,5,5,1993,3,2,4,3,2,705.0,0.0,1160.0,2,4,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,6,5,1993.0,0,402.0,5,5,2,0,26,0,0,144,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,30.0,3701,0,0,7,4,1987,3,2,4,3,6,0.0,0.0,1191.0,4,4,1204,0,0,1204,0.0,0.0,2,0,2,1,3,5,6,3,1987.0,2,461.0,5,5,2,120,70,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,59.0,16023,0,0,8,4,2005,2,0,4,1,2,1218.0,0.0,1398.0,0,4,1414,1384,0,2798,1.0,0.0,3,1,3,1,0,11,6,2,2005.0,0,670.0,5,5,2,182,37,0,0,0,0,0,3,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,60.0,18062,0,0,9,4,2006,0,0,4,1,6,0.0,0.0,1528.0,0,4,1528,1862,0,3390,0.0,0.0,3,1,5,1,0,10,6,0,2006.0,0,758.0,5,5,2,204,34,0,0,0,0,0,9,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,63.0,12292,0,0,8,4,2006,2,0,1,1,2,205.0,0.0,1094.0,0,4,1102,1371,0,2473,0.0,0.0,2,1,4,1,2,11,6,2,2006.0,0,675.0,5,5,2,246,39,0,0,0,0,0,7,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,82.0,16052,0,0,9,4,2006,0,0,4,3,2,1206.0,0.0,1850.0,0,4,1850,848,0,2698,1.0,0.0,2,1,4,1,0,11,6,2,2006.0,2,736.0,5,5,2,250,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,92.0,15922,0,0,8,4,2005,2,0,4,0,6,0.0,0.0,1390.0,0,4,1390,1405,0,2795,0.0,0.0,3,1,4,1,0,10,6,2,2005.0,0,660.0,5,5,2,272,102,0,0,0,0,0,1,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
120,60.0,8147,3,0,8,4,2005,2,0,4,1,2,1191.0,0.0,1714.0,0,4,1714,0,0,1714,1.0,0.0,2,0,2,1,2,7,6,2,2005.0,0,517.0,5,5,2,156,55,0,0,0,0,0,8,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,90.0,18261,0,0,8,4,2005,0,0,4,1,2,1416.0,0.0,1910.0,0,4,2000,0,0,2000,1.0,0.0,2,1,3,1,0,8,6,2,2005.0,3,722.0,5,5,2,351,102,0,0,123,0,0,9,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
85,81.51764705882353,10464,0,0,5,5,1980,3,2,4,0,2,850.0,0.0,988.0,4,4,1102,0,0,1102,1.0,0.0,1,0,2,1,3,5,6,5,1980.0,2,582.0,5,5,2,140,22,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,81.0,10530,3,0,6,4,1978,3,4,4,3,6,0.0,0.0,945.0,4,4,945,912,0,1857,0.0,0.0,2,1,4,1,3,8,6,5,1978.0,2,482.0,5,5,2,400,105,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
85,81.51764705882353,9927,0,0,6,4,1976,2,0,4,1,2,1005.0,0.0,1047.0,4,4,1083,0,0,1083,1.0,0.0,1,0,2,1,3,5,6,1,1976.0,2,596.0,5,5,2,444,0,40,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,75.0,9512,0,0,6,4,2005,2,2,4,3,0,788.0,0.0,960.0,0,4,960,1358,0,2318,1.0,0.0,2,1,3,1,2,8,6,0,2005.0,0,541.0,5,5,2,0,246,0,0,0,0,0,6,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
80,81.0,10530,3,0,5,5,1975,3,4,0,3,0,548.0,0.0,675.0,4,4,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,6,5,1975.0,2,485.0,5,5,2,48,28,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,80.0,10000,3,0,5,5,1974,3,4,4,3,0,755.0,0.0,1103.0,4,4,1103,0,0,1103,0.0,0.0,2,0,3,1,3,6,6,3,1974.0,3,462.0,5,5,2,295,84,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,60.0,7200,3,0,3,3,1971,3,4,4,3,5,20.0,620.0,864.0,4,4,874,0,0,874,0.0,1.0,1,0,3,1,3,5,6,3,1995.0,3,576.0,5,5,2,63,0,0,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
120,26.0,8773,1,0,5,4,2002,2,2,4,3,2,951.0,0.0,1487.0,0,4,1419,0,0,1419,1.0,0.0,2,0,2,1,2,4,6,3,2002.0,0,543.0,5,5,2,196,68,0,0,0,0,0,9,2006,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,24.0,2760,3,0,5,4,1973,3,4,4,3,6,0.0,0.0,525.0,4,4,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,3,1973.0,3,440.0,5,5,2,0,0,0,0,0,0,0,12,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
160,24.0,2160,3,0,4,5,1973,3,4,4,3,3,402.0,0.0,765.0,2,4,765,600,0,1365,0.0,0.0,1,1,3,1,2,7,2,1,1973.0,3,440.0,5,5,2,0,36,0,0,0,0,0,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,21.0,1890,3,0,5,6,1972,3,4,4,3,0,282.0,0.0,494.0,0,4,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,6,3,1973.0,3,264.0,5,5,2,0,0,0,0,0,0,0,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
160,21.0,1680,3,0,5,4,1972,3,4,4,3,0,276.0,0.0,483.0,4,4,483,465,0,948,0.0,0.0,1,1,2,1,3,5,6,3,1972.0,3,264.0,5,5,2,0,0,0,0,0,0,0,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
160,21.0,1680,3,0,5,4,1972,3,4,4,3,1,382.0,0.0,525.0,2,4,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,3,1972.0,3,264.0,5,5,2,352,0,0,0,0,0,0,10,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
120,53.0,4043,3,0,5,4,1975,3,2,4,3,0,727.0,156.0,1069.0,2,4,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,6,4,1975.0,2,440.0,5,5,2,0,55,0,0,225,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,65.0,7514,3,0,4,6,1967,3,4,4,2,0,373.0,108.0,943.0,4,4,1387,0,0,1387,1.0,0.0,1,0,3,1,3,6,6,5,1974.0,2,300.0,5,5,2,0,0,240,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,24.0,2280,3,0,6,6,1976,3,4,4,3,0,120.0,492.0,1055.0,4,4,1055,0,0,1055,1.0,0.0,2,0,2,1,3,4,6,3,1976.0,3,319.0,5,5,2,0,29,0,0,0,0,0,4,2006,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,24.0,2179,3,0,5,4,1976,3,2,4,3,0,70.0,0.0,855.0,2,4,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,6,5,1976.0,2,460.0,5,5,2,0,28,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,72.0,16387,0,0,8,4,2006,2,0,1,3,2,1369.0,0.0,1738.0,2,4,1738,851,0,2589,1.0,0.0,2,1,4,1,0,11,6,2,2006.0,2,831.0,5,5,2,0,0,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,110.0,16163,3,0,7,4,2004,2,2,4,0,6,0.0,0.0,1618.0,0,4,1618,0,0,1618,0.0,0.0,2,0,2,1,2,6,6,2,2004.0,0,880.0,5,5,2,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,108.0,12228,3,0,6,4,2006,2,0,1,3,6,0.0,0.0,1721.0,0,4,1740,0,0,1740,0.0,0.0,2,0,4,1,2,8,6,3,2006.0,2,874.0,5,5,2,0,43,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,120.0,14780,0,1,8,4,2005,0,0,4,1,2,1505.0,0.0,1868.0,0,4,1868,0,0,1868,1.0,0.0,2,0,2,1,0,7,6,2,2005.0,0,1085.0,5,5,2,354,56,0,0,156,0,0,6,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,120.0,13975,0,0,8,4,2005,2,2,4,0,6,0.0,0.0,1090.0,0,4,1117,1089,0,2206,0.0,0.0,2,1,4,1,0,10,6,2,2005.0,0,670.0,5,5,2,148,95,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,82.0,9942,0,0,8,4,2005,0,0,1,0,2,1290.0,0.0,1606.0,0,4,1625,466,0,2091,1.0,0.0,2,1,3,1,0,8,6,2,2005.0,2,521.0,5,5,2,194,84,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
